CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,ng_medio,ng_min,ng_max,n_pontos
4313334,Nova Ramada,RS,255.264,12.06058639,12.06058639,12.06058639,1.0
4313375,Nova Santa Rita,RS,218.153,7.94020703,7.94020703,7.94020703,1.0
4313391,Novo Cabrais,RS,192.998,8.21931133,8.21931133,8.21931133,1.0
4313409,Novo Hamburgo,RS,222.536,7.462124729999999,7.05670531,7.86754415,2.0
4313425,Novo Machado,RS,218.836,13.25473598,13.25473598,13.25473598,1.0
4313441,Novo Tiradentes,RS,75.428,8.70316722,8.70316722,8.70316722,1.0
4313466,Novo Xingu,RS,79.851,8.17453072,8.17453072,8.17453072,1.0
4313508,Osório,RS,663.878,6.432522755,5.7369447,7.19020222,4.0
4313607,Paim Filho,RS,182.115,8.32070139,8.32070139,8.32070139,1.0
4313656,Palmares do Sul,RS,949.201,4.5473717475,4.36705234,4.72135427,4.0
4313706,Palmeira das Missões,RS,1421.101,9.77474124,9.10450288,11.08301723,9.0
4313805,Palmitinho,RS,144.181,11.17990107,11.17990107,11.17990107,1.0
4313904,Panambi,RS,491.57,11.158027103333334,10.71407007,12.02650807,3.0
4313953,Pantano Grande,RS,841.225,9.525158966,9.27207811,10.11558708,5.0
4314027,Paraíso do Sul,RS,337.534,8.538126735,8.20269462,8.87355885,2.0
4314050,Parobé,RS,108.707,8.59896077,8.59896077,8.59896077,1.0
4314068,Passa Sete,RS,304.266,9.322350685,9.29573579,9.34896558,2.0
4314100,Passo Fundo,RS,784.407,9.597990826,8.99269217,10.02236455,5.0
4314134,Paulo Bento,RS,149.669,8.979173495,8.85525231,9.10309468,2.0
4314159,Paverama,RS,171.863,8.25113654,8.25113654,8.25113654,1.0
4314175,Pedras Altas,RS,1373.985,7.46680698125,7.26117527,7.89796117,8.0
4314209,Pedro Osório,RS,603.757,7.1291569599999995,6.68212537,7.67293156,4.0
4314308,Pejuçara,RS,414.106,12.75215109,12.13268599,13.37161619,2.0
4314407,Pelotas,RS,1608.78,6.446188651818182,5.54036064,7.37242269,11.0
4314464,Pinhal da Serra,RS,438.11,6.141847783333333,5.90592814,6.51117046,3.0
4314472,Pinhal Grande,RS,478.11,10.638309166666668,10.16431064,11.30466717,3.0
4314498,Pinheirinho do Vale,RS,105.385,12.70413163,12.70413163,12.70413163,1.0
4314506,Pinheiro Machado,RS,2249.176,7.913250144285714,7.14795637,8.6316309,14.0
4314548,Pinto Bandeira,RS,104.801,7.7993875,7.7993875,7.7993875,1.0
4314555,Pirapó,RS,293.723,13.679870135,13.36344866,13.99629161,2.0
4314605,Piratini,RS,3538.3,7.896579794761904,7.21977432,8.8529992,21.0
4314704,Planalto,RS,228.552,9.240065143333334,9.05380785,9.52865129,3.0
4314779,Pontão,RS,502.709,9.578501403333334,9.30531152,9.81761296,3.0
4314803,Portão,RS,159.298,7.63519193,7.63519193,7.63519193,1.0
4314902,Porto Alegre,RS,495.39,6.81907236,6.48272492,7.14007047,4.0
4315008,Porto Lucena,RS,250.876,13.58735171,13.58735171,13.58735171,1.0
4315073,Porto Vera Cruz,RS,114.284,13.58594351,13.58594351,13.58594351,1.0
4315107,Porto Xavier,RS,281.497,13.662830974999999,13.65494508,13.67071687,2.0
4315131,Pouso Novo,RS,105.338,9.99307409,9.99307409,9.99307409,1.0
4315149,Presidente Lucena,RS,49.628,7.62674276,7.62674276,7.62674276,1.0
4315156,Progresso,RS,256.039,10.055597965,9.3058748,10.80532113,2.0
4315172,Protásio Alves,RS,171.994,7.09402249,6.85927634,7.32876864,2.0
4315206,Putinga,RS,216.159,9.77156498,9.38980324,10.15332672,2.0
4315305,Quaraí,RS,3139.995,11.839612388499999,10.2707702,13.01984901,20.0
4315313,Quatro Irmãos,RS,268.971,9.31714036,9.31685872,9.317422,2.0
4315321,Quevedos,RS,543.359,12.514306906666667,12.39263884,12.70638474,3.0
4315354,Quinze de Novembro,RS,223.072,9.56244798,9.56244798,9.56244798,1.0
4315453,Relvado,RS,108.188,10.6450685,10.6450685,10.6450685,1.0
4315503,Restinga Sêca,RS,968.62,9.45153852,8.4953176,10.28288068,5.0
4315552,Rio dos Índios,RS,235.854,9.349810495,9.00339446,9.69622653,2.0
4315602,Rio Grande,RS,2682.867,5.599258410625,5.17620135,6.86462748,16.0
4315701,Rio Pardo,RS,2051.112,8.761677738333333,8.06412821,9.60384892,12.0
4315750,Riozinho,RS,239.09,6.90884481,6.57763728,7.24005234,2.0
4315800,Roca Sales,RS,208.108,9.732698785,9.62328201,9.84211556,2.0
4315909,Rodeio Bonito,RS,83.278,9.12618908,9.12618908,9.12618908,1.0
4315958,Rolador,RS,295.326,14.423397235,14.26441199,14.58238248,2.0
4316006,Rolante,RS,296.09,6.90189771,6.48723114,7.27497558,3.0
4316105,Ronda Alta,RS,418.675,8.851309366666667,8.56938867,9.02085608,3.0
4316204,Rondinha,RS,252.454,8.68148102,8.68148102,8.68148102,1.0
4316303,Roque Gonzales,RS,349.074,13.89180352,13.87152551,13.91208153,2.0
4316402,Rosário do Sul,RS,4343.656,10.494708452916667,8.12327241,12.24731308,24.0
4316436,Saldanha Marinho,RS,221.554,9.097602720000001,9.06084882,9.13435662,2.0
4316451,Salto do Jacuí,RS,507.698,10.896994639999999,10.53720075,11.25678853,2.0
4316477,Salvador das Missões,RS,94.312,14.18414486,14.18414486,14.18414486,1.0
4316501,Salvador do Sul,RS,99.156,7.79037505,7.79037505,7.79037505,1.0
4316600,Sananduva,RS,504.438,7.904157230000001,7.1986514,8.60966306,2.0
4316709,Santa Bárbara do Sul,RS,975.799,9.918439744285715,9.17885559,11.63643798,7.0
4316733,Santa Cecília do Sul,RS,200.056,8.676693155,8.26127555,9.09211076,2.0
4316808,Santa Cruz do Sul,RS,733.898,8.510760811666666,8.13876256,9.26531878,6.0
4316907,Santa Maria,RS,1780.194,10.682219255454546,9.49851591,11.62151111,11.0
4316956,Santa Maria do Herval,RS,140.437,7.14682981,7.14682981,7.14682981,1.0
4316972,Santa Margarida do Sul,RS,955.299,8.801660425714285,8.11482324,9.87788372,7.0
4317004,Santana da Boa Vista,RS,1418.805,9.048527115,8.62318173,9.57821977,8.0
4317103,Sant'Ana do Livramento,RS,6946.407,10.28519012025,7.93598244,12.51346199,40.0
4317202,Santa Rosa,RS,489.38,12.7451805225,12.12817976,13.30712085,4.0
4317251,Santa Tereza,RS,73.669,8.95354434,8.95354434,8.95354434,1.0
4317301,Santa Vitória do Palmar,RS,5206.977,5.34799236875,4.19778727,6.37767355,32.0
4317400,Santiago,RS,2414.195,15.27597664,13.78985019,16.7149534,17.0
4317509,Santo Ângelo,RS,679.34,13.340917533999999,12.93028779,13.703387,5.0
4317608,Santo Antônio da Patrulha,RS,1049.583,5.765446576,5.15141711,6.47427575,5.0
4317707,Santo Antônio das Missões,RS,1710.869,15.579165684444442,14.31088244,16.51555295,9.0
4317756,Santo Antônio do Planalto,RS,203.44,9.056905875,8.8529992,9.26081255,2.0
4317806,Santo Augusto,RS,467.775,11.601890253333332,11.39676314,11.8507653,3.0
4317905,Santo Cristo,RS,367.202,13.686488655,13.61692381,13.7560535,2.0
4317954,Santo Expedito do Sul,RS,125.595,7.38960267,7.38960267,7.38960267,1.0
4318002,São Borja,RS,3616.69,14.077250038181818,12.21492459,17.2399286,22.0
4318051,São Domingos do Sul,RS,78.67,9.33009576,9.33009576,9.33009576,1.0
4318101,São Francisco de Assis,RS,2506.975,11.571097714999999,10.12685264,14.10922887,14.0
4318200,São Francisco de Paula,RS,3317.794,5.807870806666667,5.25956651,6.72155484,18.0
4318309,São Gabriel,RS,5053.46,8.824050730714285,7.82304518,10.25753317,28.0
4318408,São Jerônimo,RS,935.596,7.400747534285714,6.76605381,8.32210958,7.0
4318424,São João da Urtiga,RS,171.029,8.67275021,8.67275021,8.67275021,1.0
4318457,São José das Missões,RS,98.125,8.570796869999999,8.38238034,8.7592134,2.0
4318465,São José do Herval,RS,102.912,8.45814125,8.45814125,8.45814125,1.0
4318507,São José do Norte,RS,1071.824,5.5017760933333335,4.68924742,6.01942868,6.0
4318606,São José do Ouro,RS,335.287,6.412174335,6.14926428,6.67508439,2.0
4318614,São José do Sul,RS,54.764,7.46958817,7.46958817,7.46958817,1.0
4318622,São José dos Ausentes,RS,1173.907,6.852000660000001,6.2748753,7.32510733,6.0
4318705,São Leopoldo,RS,103.009,7.31271521,7.31271521,7.31271521,1.0
4318804,São Lourenço do Sul,RS,2036.125,7.685112453333333,6.45709577,8.66570923,12.0
4318903,São Luiz Gonzaga,RS,1295.522,14.102992581428571,13.81745081,14.27821231,7.0
4319000,São Marcos,RS,256.159,6.34331359,6.34331359,6.34331359,1.0
4319125,São Martinho da Serra,RS,669.547,12.815604368,12.34757659,13.2130534,5.0
4319158,São Miguel das Missões,RS,1228.447,13.8620906025,13.01055492,14.3581978,8.0
4319208,São Nicolau,RS,485.588,13.972258413333334,13.60453169,14.70376892,3.0
4319307,São Paulo das Missões,RS,223.942,14.30046179,14.30046179,14.30046179,1.0
4319356,São Pedro da Serra,RS,35.207,7.36538172,7.36538172,7.36538172,1.0
4319372,São Pedro do Butiá,RS,107.559,14.52239337,14.52239337,14.52239337,1.0
4319406,São Pedro do Sul,RS,873.394,11.609907576000001,11.13089587,12.13465746,5.0
4319505,São Sebastião do Caí,RS,114.293,7.49014782,7.49014782,7.49014782,1.0
4319604,São Sepé,RS,2204.779,8.821643386666667,8.26409194,9.46387431,12.0
4319703,São Valentim,RS,154.45,8.7268249,8.7268249,8.7268249,1.0
4319711,São Valentim do Sul,RS,91.898,8.95917712,8.95917712,8.95917712,1.0
4319737,São Valério do Sul,RS,107.402,11.41225329,11.41225329,11.41225329,1.0
4319802,São Vicente do Sul,RS,1174.822,10.367654033333332,9.95702429,10.88361678,6.0
4319901,Sapiranga,RS,136.473,7.9421785,7.9421785,7.9421785,1.0
4320107,Sarandi,RS,351.717,9.256165504999998,9.19237426,9.31995675,2.0
4320206,Seberi,RS,300.827,9.62187382,9.17012478,10.11220741,3.0
4320230,Sede Nova,RS,119.312,10.91234397,10.91234397,10.91234397,1.0
4320263,Segredo,RS,245.17,9.592865,9.592865,9.592865,1.0
4320305,Selbach,RS,176.471,8.57192342,8.57192342,8.57192342,1.0
4320321,Senador Salgado Filho,RS,147.068,13.58707007,13.58707007,13.58707007,1.0
4320354,Sentinela do Sul,RS,282.13,6.871527635,6.83167571,6.91137956,2.0
4320404,Serafina Corrêa,RS,163.31,11.01035436,11.01035436,11.01035436,1.0
4320453,Sério,RS,98.131,11.60799243,11.60799243,11.60799243,1.0
4320503,Sertão,RS,440.631,9.87788372,9.8359195,9.91984794,2.0
4320552,Sertão Santana,RS,252.013,6.82970423,6.82970423,6.82970423,1.0
4320578,Sete de Setembro,RS,129.238,13.17221574,13.17221574,13.17221574,1.0
4320602,Severiano de Almeida,RS,167.598,9.5734319,9.5734319,9.5734319,1.0
4320651,Silveira Martins,RS,119.285,10.76701821,10.76701821,10.76701821,1.0
4320677,Sinimbu,RS,510.213,9.220960625,8.68739544,9.78240808,4.0
4320701,Sobradinho,RS,128.823,9.37121506,9.37121506,9.37121506,1.0
4320800,Soledade,RS,1215.056,7.94309382625,7.61970178,8.59980569,8.0
4320859,Tabaí,RS,94.754,8.07257738,8.07257738,8.07257738,1.0
4320909,Tapejara,RS,238.082,9.613987925,9.30897283,9.91900302,2.0
4321006,Tapera,RS,179.935,7.98752239,7.98752239,7.98752239,1.0
4321105,Tapes,RS,805.452,7.0328364025,6.5705963,7.36425516,4.0
4321204,Taquara,RS,452.572,7.40424791,7.40424791,7.40424791,1.0
4321303,Taquari,RS,349.967,8.440679625000001,8.1441137,8.73724555,2.0
4321352,Tavares,RS,610.106,5.975211343333334,5.75440632,6.33993392,3.0
4321402,Tenente Portela,RS,337.495,11.60508216,11.40549395,11.72994214,3.0
4321451,Teutônia,RS,177.795,8.40688294,8.40688294,8.40688294,1.0
4321469,Tio Hugo,RS,113.944,8.27592078,8.27592078,8.27592078,1.0
4321477,Tiradentes do Sul,RS,236.653,11.534625455,11.47308732,11.59616359,2.0
4321493,Toropi,RS,198.316,12.22337376,12.22337376,12.22337376,1.0
4321501,Torres,RS,161.627,7.85909498,7.85909498,7.85909498,1.0
4321600,Tramandaí,RS,142.878,6.09012008,6.09012008,6.09012008,1.0
4321626,Travesseiro,RS,80.681,11.88906821,11.88906821,11.88906821,1.0
4321634,Três Arroios,RS,148.601,9.889571740000001,9.57089715,10.20824633,2.0
4321667,Três Cachoeiras,RS,251.483,7.77516654,7.70588333,7.84444975,2.0
4321709,Três Coroas,RS,165.285,6.38753092,6.38753092,6.38753092,1.0
4321808,Três de Maio,RS,421.461,11.663099806666667,11.48435289,11.93187734,3.0
4321832,Três Forquilhas,RS,217.386,7.49465404,7.49465404,7.49465404,1.0
4321907,Três Passos,RS,268.902,11.70093332,11.70093332,11.70093332,1.0
4321956,Trindade do Sul,RS,268.417,8.5133425,8.45081863,8.57586637,2.0
4322004,Triunfo,RS,817.625,7.236954306666667,6.87251337,7.70560169,6.0
4322103,Tucunduva,RS,181.198,12.316690173333333,12.06762737,12.45544435,3.0
4322152,Tunas,RS,217.302,9.320801675,8.83074972,9.81085363,2.0
4322186,Tupanci do Sul,RS,135.243,5.989574935,5.74398568,6.23516419,2.0
4322202,Tupanciretã,RS,2253.234,13.429482182307693,12.78693351,14.31510702,13.0
4322301,Tuparendi,RS,307.71,13.23502125,13.23502125,13.23502125,1.0
4322327,Turuçu,RS,253.635,6.827028665,6.63875296,7.01530437,2.0
4322343,Ubiretama,RS,125.876,13.91602448,13.91602448,13.91602448,1.0
4322350,União da Serra,RS,131.154,10.4135612,10.4135612,10.4135612,1.0
4322376,Unistalda,RS,602.387,15.315301183333332,14.55393694,16.01508035,3.0
4322400,Uruguaiana,RS,5702.098,13.050266027647059,11.8507653,14.92260246,34.0
4322509,Vacaria,RS,2124.492,5.850703411666667,5.41249651,6.58327006,12.0
4322525,Vale Verde,RS,329.727,8.509493436666666,8.18382481,8.68964855,3.0
4322533,Vale do Sol,RS,328.275,8.53460625,8.23564639,8.83356611,2.0
4322608,Venâncio Aires,RS,772.588,9.67524442,8.93720928,10.2642925,4.0
4322707,Vera Cruz,RS,309.621,8.21170707,8.21170707,8.21170707,1.0
4322806,Veranópolis,RS,289.397,8.232548365,8.22184608,8.24325065,2.0
4322855,Vespasiano Corrêa,RS,113.622,9.89759845,9.89759845,9.89759845,1.0
4323002,Viamão,RS,1496.506,5.504367173,4.74163229,6.64973688,10.0
4323101,Vicente Dutra,RS,193.025,10.969235054999999,10.37159698,11.56687313,2.0
4323200,Victor Graeff,RS,238.133,8.22860542,8.22860542,8.22860542,1.0
4323408,Vila Maria,RS,181.061,9.62018399,9.62018399,9.62018399,1.0
4323457,Vila Nova do Sul,RS,508.278,8.610320216666667,8.49052974,8.82427202,3.0
4323606,Vista Alegre do Prata,RS,119.327,9.513161145000002,8.93044994,10.09587235,2.0
4323754,Vitória das Missões,RS,258.312,13.93235955,13.93235955,13.93235955,1.0
4323804,Xangri-lá,RS,60.756,7.50056846,7.50056846,7.50056846,1.0
5000203,Água Clara,MS,7781.558,12.436685874186045,10.49016702,14.67053551,43.0
5000252,Alcinópolis,MS,4397.518,12.3232880368,10.66365668,13.65241033,25.0
5000609,Amambai,MS,4193.742,12.612047395,11.74515065,13.71465256,24.0
5000708,Anastácio,MS,2913.177,11.505141369375,10.45186411,12.28646091,16.0
5000807,Anaurilândia,MS,3415.657,12.439728886000001,11.09484607,14.39650071,20.0
5000856,Angélica,MS,1283.627,11.62817656,10.84137092,11.93469373,6.0
5000906,Antônio João,MS,1142.895,13.063456123333333,12.85002066,13.22291077,6.0
5001003,Aparecida do Taboado,MS,2751.485,9.997474704375,9.11520516,10.45890509,16.0
5001102,Aquidauana,MS,17087.021,9.359592955957448,7.82980452,13.29360217,94.0
5001243,Aral Moreira,MS,1653.86,13.2118564375,11.88259051,14.49394782,8.0
5001508,Bandeirantes,MS,3357.926,10.844797533888888,9.69284686,11.56124035,18.0
5001904,Bataguassu,MS,2392.476,12.329612038571428,10.87911056,13.90757531,14.0
5002001,Batayporã,MS,1826.578,11.70684773909091,10.19782569,12.98098282,11.0
5002100,Bela Vista,MS,4899.44,13.265776233,11.21707742,17.00560491,30.0
5002159,Bodoquena,MS,2591.933,11.3739151725,10.56085843,12.20394067,16.0
5002209,Bonito,MS,5373.016,10.2898512475,8.67387676,11.79640896,32.0
5002308,Brasilândia,MS,5803.542,11.9822467290625,9.0383177,14.90232445,32.0
5002407,Caarapó,MS,2115.73,11.769136909166667,11.01091764,12.9159242,12.0
5002605,Camapuã,MS,6238.127,10.797724484054054,9.34502263,12.07973785,37.0
5002704,Campo Grande,MS,8082.978,14.38745152326087,8.9315765,17.37596026,46.0
5002803,Caracol,MS,2943.206,13.119098612,11.94708585,14.68095615,15.0
5002902,Cassilândia,MS,3658.252,9.7496393765,8.40575638,10.95092852,20.0
5002951,Chapadão do Sul,MS,3252.327,11.80711124263158,10.37920124,12.58725142,19.0
5003108,Corguinho,MS,2639.657,8.748264678125,7.71095284,9.59427319,16.0
5003157,Coronel Sapucaia,MS,1023.727,12.894463306,12.11437945,13.32993361,5.0
5003207,Corumbá,MS,64432.45,9.460854950810056,6.61087069,14.64997586,358.0
5003256,Costa Rica,MS,4159.384,12.5628051536,9.83704606,14.4057948,25.0
5003306,Coxim,MS,6391.486,11.40989360972973,10.36173962,13.02210212,37.0
5003454,Deodápolis,MS,828.533,11.060880405999999,10.6645016,11.42182902,5.0
5003488,Dois Irmãos do Buriti,MS,2431.609,10.438085463846154,9.12562581,11.60095145,13.0
5003504,Douradina,MS,280.457,11.1469493,11.1469493,11.1469493,1.0
5003702,Dourados,MS,4062.236,10.957320499565217,9.04733015,12.94943925,23.0
5003751,Eldorado,MS,1012.796,11.554649994,10.42679824,12.97394184,5.0
5003801,Fátima do Sul,MS,315.333,13.032053373333333,12.61907664,13.45329152,3.0
5003900,Figueirão,MS,4879.932,11.204923615384615,10.23415712,13.10941023,26.0
5004007,Glória de Dourados,MS,493.434,11.804013213333334,11.5097004,12.16760923,3.0
5004106,Guia Lopes da Laguna,MS,1225.426,11.433617622857144,10.40229564,12.17718496,7.0
5004304,Iguatemi,MS,2957.41,13.229835777058824,12.28533436,13.49553737,17.0
5004403,Inocência,MS,5761.19,9.424265617272727,8.65866825,10.54677647,33.0
5004502,Itaporã,MS,1342.764,9.91231409375,9.17378608,10.91347052,8.0
5004601,Itaquiraí,MS,2063.717,12.718170253846154,11.89413771,13.63297723,13.0
5004700,Ivinhema,MS,2003.43,12.635529049166665,11.6640386,13.5721432,12.0
5004809,Japorã,MS,416.605,11.83499351,11.16835387,12.50163315,2.0
5004908,Jaraguari,MS,2912.836,11.200704805333334,10.02856061,12.14029024,15.0
5005004,Jardim,MS,2126.133,11.077830380833333,10.32737965,12.12057551,12.0
5005103,Jateí,MS,1933.316,11.661299022727274,10.56170334,12.31603301,11.0
5005152,Juti,MS,1569.176,11.760359157777778,11.46689126,12.38869589,9.0
5005202,Ladário,MS,354.255,7.548540983333333,7.47860062,7.65434339,3.0
5005251,Laguna Carapã,MS,1725.78,12.081568502,11.09231132,13.65241033,10.0
5005400,Maracaju,MS,5396.905,11.560740665483872,9.12252778,14.0185411,31.0
5005608,Miranda,MS,5471.436,8.963476814333335,7.29469031,11.89892557,30.0
5005681,Mundo Novo,MS,478.38,10.80954571,10.67182421,10.97036161,3.0
5005707,Naviraí,MS,3189.667,12.311808427222223,11.26889901,13.87828485,18.0
5005806,Nioaque,MS,3909.44,11.805959083636365,8.90115948,13.20601243,22.0
5006002,Nova Alvorada do Sul,MS,4025.012,14.3602030668,11.91976686,16.39641963,25.0
5006200,Nova Andradina,MS,4770.685,11.64481673642857,10.31470589,13.40062501,28.0
5006259,Novo Horizonte do Sul,MS,849.19,11.986965944000001,11.10639328,12.38954081,5.0
5006275,Paraíso das Águas,MS,5061.433,11.770151533076923,9.71059012,13.14405183,26.0
5006309,Paranaíba,MS,5405.48,8.979877595666666,6.86857042,10.35751503,30.0
5006358,Paranhos,MS,1307.092,12.8063314025,12.59851699,13.01083656,8.0
5006408,Pedro Gomes,MS,3553.782,13.074655971499999,11.63502978,14.29933523,20.0
5006606,Ponta Porã,MS,5359.354,11.961294996774194,9.41740387,13.82223868,31.0
5006903,Porto Murtinho,MS,17505.2,11.534509733762375,8.76653601,14.67138043,101.0
5007109,Ribas do Rio Pardo,MS,17315.283,11.716026749462365,9.04817507,15.60614045,93.0
5007208,Rio Brilhante,MS,3983.562,11.314725708571428,9.82099263,13.5360934,21.0
5007307,Rio Negro,MS,1828.8,9.07061231,8.19706184,10.18881324,9.0
5007406,Rio Verde de Mato Grosso,MS,8173.868,10.279727547173913,9.03071344,12.84861247,46.0
5007505,Rochedo,MS,1309.574,9.607510227,8.83779069,10.88023711,10.0
5007554,Santa Rita do Pardo,MS,6142.001,13.620592936666666,10.55015614,16.08886979,36.0
5007695,São Gabriel do Oeste,MS,3849.875,10.670953693181817,8.18410645,11.99834416,22.0
5007703,Sete Quedas,MS,839.117,13.544354811666667,12.66920839,14.37171647,6.0
5007802,Selvíria,MS,3254.917,10.092398799444446,9.02113772,10.93938132,18.0
5007901,Sidrolândia,MS,5265.695,11.27026177967742,10.33470227,12.60696616,31.0
5007935,Sonora,MS,4185.528,12.005639953333334,10.61831279,14.07233416,21.0
5007950,Tacuru,MS,1784.207,13.408573493333334,13.1668646,13.80618525,9.0
5007976,Taquarussu,MS,1052.232,10.459609185,10.37385009,10.64535014,4.0
5008008,Terenos,MS,2845.723,9.69573366125,8.30014174,11.0647107,16.0
5008305,Três Lagoas,MS,10217.071,9.731069975666665,7.7929098,11.93384882,60.0
5008404,Vicentina,MS,312.429,11.85639808,11.3978897,12.31490646,2.0
5100102,Acorizal,MT,850.763,9.811346495,9.0498649,10.21444239,4.0
5100201,Água Boa,MT,7549.308,7.170788778139535,5.91409567,9.67144229,43.0
5100250,Alta Floresta,MT,8955.41,8.7820036286,6.90321203,11.26270295,50.0
5100300,Alto Araguaia,MT,5402.308,11.402656698148148,9.52780638,14.3683368,27.0
5100359,Alto Boa Vista,MT,2248.414,8.096986100833334,6.36246504,10.17416801,12.0
5100409,Alto Garças,MT,3858.153,9.829962836,8.50658316,10.73688284,20.0
5100508,Alto Paraguai,MT,1847.354,8.95554398,8.21593166,9.40867306,10.0
5100607,Alto Taquari,MT,1436.582,10.789021264999999,9.90238632,12.06199459,8.0
5100805,Apiacás,MT,20489.024,8.920956895688073,5.80172169,13.54003634,109.0
5101001,Araguaiana,MT,6380.7,6.025462578484849,5.0936811,7.39748857,33.0
5101209,Araguainha,MT,675.231,10.8079966975,9.83282147,11.38324447,4.0
5101258,Araputanga,MT,1639.733,10.701271142222222,10.28259904,11.15934142,9.0
5101308,Arenápolis,MT,417.337,9.845964626666666,9.43007762,10.07136975,3.0
5101407,Aripuanã,MT,24678.135,8.150610457518797,5.32828644,12.91029142,133.0
5101605,Barão de Melgaço,MT,11374.872,9.421802799523809,6.25656876,11.42239229,63.0
5101704,Barra do Bugres,MT,5976.864,8.9767707640625,7.07444857,11.60123309,32.0
5101803,Barra do Garças,MT,8363.149,7.418489045217392,4.73093,9.44613105,46.0
5101852,Bom Jesus do Araguaia,MT,4266.636,7.669129436363637,5.8104525,10.04489568,22.0
5101902,Brasnorte,MT,15968.355,5.665075537613636,4.08372345,7.75376197,88.0
5102504,Cáceres,MT,24495.51,8.485032637372262,6.33035819,11.53448464,137.0
5102603,Campinápolis,MT,5978.985,7.0459547474285715,5.63893431,8.92876011,35.0
